"cond" "sub" "item" "lag" "resp"
1 26 253 317.728195860763 2
1 67 253 -132.271804139237 4
0 6 253 0 0
1 32 253 -221.271804139237 5
0 70 253 0 0
0 18 253 0 1
0 44 253 0 0
1 8 253 -72.2718041392367 5
0 69 253 0 0
0 4 253 0 1
0 13 253 0 0
0 84 253 0 0
0 5 253 0 1
1 48 253 112.728195860763 4
1 0 253 -198.271804139237 2
0 30 253 0 0
1 61 253 -284.271804139237 5
1 56 253 87.7281958607633 0
1 9 253 -65.2718041392367 1
0 79 253 0 0
0 68 253 0 0
0 88 253 0 1
0 80 253 0 0
1 82 253 94.7281958607633 0
1 40 253 240.728195860763 0
0 54 253 0 2
0 47 253 0 0
1 55 253 -125.271804139237 1
1 42 253 332.728195860763 5
1 65 253 -60.2718041392367 5
0 17 253 0 0
0 27 253 0 0
1 58 253 4.72819586076332 1
1 36 253 58.7281958607633 0
1 38 253 131.728195860763 5
0 41 253 0 0
0 72 253 0 2
0 15 253 0 1
1 39 253 -183.271804139237 1
0 91 253 0 0
1 12 253 -38.2718041392367 5
0 53 253 0 1
1 7 253 -41.2718041392367 4
0 20 253 0 0
1 46 253 -158.271804139237 5
0 83 253 0 0
0 23 253 0 0
0 51 253 0 1
1 76 253 59.7281958607633 0
0 59 253 0 0
0 75 253 0 4
1 63 253 -121.271804139237 4
1 95 253 57.7281958607633 5
1 85 253 56.7281958607633 3
1 10 253 104.728195860763 4
0 90 253 0 0
1 35 253 -176.271804139237 1
1 16 253 37.7281958607633 1
0 25 253 0 1
0 3 253 0 0
1 87 253 66.7281958607633 5
1 78 253 -275.271804139237 5
1 34 253 46.7281958607633 5
1 21 253 -108.271804139237 5
0 71 253 0 0
1 86 253 -144.271804139237 0
1 74 253 204.728195860763 5
1 45 253 65.7281958607633 0
1 43 253 72.7281958607633 5
1 60 253 -191.271804139237 4
1 50 253 163.728195860763 5
1 66 253 -160.271804139237 5
0 92 253 0 1
1 31 253 97.7281958607633 5
0 73 253 0 2
1 77 253 -21.2718041392367 5
1 29 253 -62.2718041392367 4
0 57 253 0 0
1 49 253 172.728195860763 5
0 96 253 0 0
1 1 254 -279.271804139237 5
1 50 254 42.7281958607633 3
0 18 254 0 1
0 74 254 0 4
0 46 254 0 4
0 26 254 0 3
1 7 254 -40.2718041392367 2
0 9 254 0 0
1 69 254 -73.2718041392367 1
0 16 254 0 1
0 60 254 0 3
1 2 254 -279.271804139237 4
0 21 254 0 0
0 92 254 0 4
0 42 254 0 1
0 23 254 0 1
1 62 254 126.728195860763 1
0 29 254 0 1
0 47 254 0 2
0 67 254 0 0
0 54 254 0 2
0 85 254 0 2
0 78 254 0 0
1 83 254 -109.271804139237 5
0 14 254 0 1
0 28 254 0 3
1 41 254 324.728195860763 1
1 4 254 66.7281958607633 4
1 72 254 -183.271804139237 2
0 51 254 0 3
0 90 254 0 0
1 65 254 7.72819586076332 2
1 27 254 69.7281958607633 2
0 22 254 0 0
1 95 254 10.7281958607633 5
0 11 254 0 1
1 30 254 73.7281958607633 2
0 39 254 0 1
0 6 254 0 1
0 77 254 0 3
0 59 254 0 1
1 94 254 -291.271804139237 3
1 55 254 205.728195860763 4
0 70 254 0 1
1 84 254 66.7281958607633 4
1 66 254 176.728195860763 1
1 53 254 30.7281958607633 2
1 57 254 -339.271804139237 4
1 45 254 192.728195860763 3
1 61 254 10.7281958607633 0
1 24 254 166.728195860763 2
0 15 254 0 1
1 96 254 215.728195860763 1
0 33 254 0 4
1 56 254 52.7281958607633 0
1 64 254 10.7281958607633 3
0 19 254 0 1
0 81 254 0 1
1 52 254 -7.27180413923668 4
0 87 254 0 1
0 82 254 0 0
1 34 254 -85.2718041392367 4
0 88 254 0 1
0 93 254 0 1
1 89 254 -143.271804139237 2
0 43 254 0 1
1 73 254 -77.2718041392367 0
1 38 254 -214.271804139237 4
1 35 254 -81.2718041392367 1
1 71 254 211.728195860763 2
0 31 254 0 4
0 40 254 0 0
1 68 254 67.7281958607633 1
1 75 254 -3.27180413923668 5
0 86 254 0 1
1 91 254 -285.271804139237 3
1 10 254 -9.27180413923668 1
0 58 254 0 0
1 25 254 47.7281958607633 5
1 49 254 215.728195860763 0
1 3 254 66.7281958607633 3
1 36 254 6.72819586076332 2
0 13 254 0 0
0 63 254 0 0
0 79 254 0 3
0 17 254 0 1
0 12 254 0 1
1 37 254 -43.2718041392367 5
0 32 254 0 2
0 44 254 0 1
0 0 254 0 2
0 8 254 0 2
1 76 254 151.728195860763 0
1 48 254 -124.271804139237 2
1 20 254 -160.271804139237 1
0 5 254 0 1
1 80 254 -160.271804139237 5
1 81 255 -52.2718041392367 3
1 94 255 -157.271804139237 4
0 54 255 0 1
0 22 255 0 3
1 85 255 296.728195860763 3
1 79 255 -53.2718041392367 3
1 49 255 109.728195860763 0
0 43 255 0 4
0 66 255 0 4
0 82 255 0 0
1 68 255 241.728195860763 5
1 29 255 -9.27180413923668 4
1 52 255 -49.2718041392367 5
1 45 255 -53.2718041392367 3
1 74 255 329.728195860763 5
1 87 255 -61.2718041392367 3
0 7 255 0 3
0 15 255 0 3
1 13 255 -36.2718041392367 0
1 21 255 72.7281958607633 0
1 27 255 -167.271804139237 3
1 9 255 -223.271804139237 2
1 72 255 155.728195860763 2
0 91 255 0 3
0 88 255 0 0
1 50 255 -224.271804139237 1
1 70 255 61.7281958607633 4
0 30 255 0 1
0 48 255 0 4
1 56 255 96.7281958607633 0
1 86 255 -303.271804139237 5
1 2 255 -56.2718041392367 5
0 42 255 0 3
1 25 255 -88.2718041392367 1
0 32 255 0 1
1 28 255 256.728195860763 3
0 62 255 0 2
0 37 255 0 0
1 64 255 -63.2718041392367 3
0 51 255 0 4
1 10 255 54.7281958607633 3
0 76 255 0 5
1 35 255 277.728195860763 4
1 20 255 -163.271804139237 4
0 95 255 0 5
1 14 255 247.728195860763 4
0 41 255 0 1
0 53 255 0 2
1 60 255 41.7281958607633 2
1 89 255 53.7281958607633 4
1 59 255 169.728195860763 5
0 75 255 0 5
0 58 255 0 1
1 1 255 -56.2718041392367 5
0 80 255 0 3
1 4 255 113.728195860763 4
0 34 255 0 4
1 57 255 -276.271804139237 1
1 65 255 -65.2718041392367 4
1 23 255 -147.271804139237 5
1 44 255 -112.271804139237 2
1 84 255 -255.271804139237 4
1 92 255 -140.271804139237 5
1 61 255 -161.271804139237 1
0 24 255 0 4
0 78 255 0 4
0 0 255 0 2
1 93 255 17.7281958607633 5
0 33 255 0 4
1 40 255 -101.271804139237 0
0 39 255 0 1
1 36 255 214.728195860763 3
0 67 255 0 4
1 12 255 38.7281958607633 3
1 19 255 -165.271804139237 5
0 96 255 0 3
0 18 255 0 3
0 55 255 0 3
0 5 255 0 1
1 8 255 -167.271804139237 4
1 90 255 -298.271804139237 5
1 17 255 -73.2718041392367 1
1 38 255 108.728195860763 5
0 73 255 0 2
0 11 255 0 1
0 26 255 0 4
0 47 255 0 1
1 69 255 48.7281958607633 3
1 77 255 -213.271804139237 5
1 46 255 298.728195860763 4
1 16 255 -80.2718041392367 1
1 6 255 -193.271804139237 4
1 3 255 113.728195860763 4
0 31 255 0 0
1 83 255 -78.2718041392367 4
0 71 255 0 5
0 63 255 0 5
0 16 256 0 1
1 71 256 242.728195860763 5
1 76 256 134.728195860763 5
0 38 256 0 4
0 73 256 0 0
0 27 256 0 0
0 6 256 0 0
0 84 256 0 1
1 54 256 -112.271804139237 1
1 51 256 -115.271804139237 4
0 22 256 0 0
1 20 256 -58.2718041392367 4
0 81 256 0 2
1 25 256 -52.2718041392367 3
1 48 256 40.7281958607633 5
0 43 256 0 1
1 8 256 -208.271804139237 5
1 50 256 13.7281958607633 5
1 93 256 -222.271804139237 5
0 56 256 0 0
0 96 256 0 1
1 2 256 257.728195860763 3
0 12 256 0 1
1 79 256 230.728195860763 1
0 66 256 0 0
0 21 256 0 0
0 61 256 0 0
1 46 256 -63.2718041392367 5
0 45 256 0 2
0 34 256 0 0
1 85 256 -179.271804139237 3
1 72 256 -172.271804139237 1
1 92 256 308.728195860763 3
0 65 256 0 0
0 4 256 0 2
0 31 256 0 0
1 36 256 115.728195860763 5
0 75 256 0 1
1 11 256 345.728195860763 5
0 74 256 0 0
0 41 256 0 0
1 68 256 -31.2718041392367 5
1 82 256 -209.271804139237 5
1 70 256 257.728195860763 3
0 78 256 0 1
0 7 256 0 0
0 60 256 0 0
0 14 256 0 0
1 83 256 36.7281958607633 1
1 57 256 22.7281958607633 5
0 40 256 0 0
1 95 256 84.7281958607633 5
1 19 256 89.7281958607633 5
0 47 256 0 1
1 64 256 -171.271804139237 5
1 5 256 -287.271804139237 5
1 1 256 257.728195860763 5
1 87 256 44.7281958607633 5
0 0 256 0 2
0 28 256 0 5
1 62 256 -109.271804139237 4
0 18 256 0 0
0 90 256 0 1
1 33 256 -116.271804139237 5
1 26 256 173.728195860763 4
0 24 256 0 0
0 9 256 0 0
0 15 256 0 1
1 80 256 -277.271804139237 5
0 69 256 0 0
1 55 256 69.7281958607633 5
0 10 256 0 3
0 3 256 0 0
0 35 256 0 3
1 59 256 108.728195860763 5
1 39 256 50.7281958607633 5
1 88 256 -94.2718041392367 5
1 49 256 -137.271804139237 5
1 52 256 -49.2718041392367 1
0 32 256 0 1
0 44 256 0 1
0 91 256 0 0
1 13 256 99.7281958607633 5
1 53 256 -195.271804139237 0
1 67 256 75.7281958607633 0
1 29 256 142.728195860763 4
1 37 256 -19.2718041392367 5
0 86 256 0 0
0 17 256 0 0
0 58 256 0 0
1 94 256 -195.271804139237 5
1 89 256 242.728195860763 5
1 30 256 130.728195860763 5
0 42 256 0 1
1 63 256 -134.271804139237 5
0 23 256 0 0
1 77 256 -250.271804139237 5
0 87 257 0 2
1 91 257 -163.271804139237 5
1 73 257 -189.271804139237 0
1 47 257 289.728195860763 4
0 3 257 0 1
1 39 257 109.728195860763 5
0 68 257 0 1
1 51 257 185.728195860763 2
1 35 257 6.72819586076332 4
0 56 257 0 0
1 77 257 -205.271804139237 0
0 38 257 0 1
1 40 257 -21.2718041392367 0
1 55 257 7.72819586076332 5
1 72 257 -118.271804139237 4
1 28 257 54.7281958607633 1
0 2 257 0 0
1 65 257 -317.271804139237 5
0 50 257 0 0
0 46 257 0 1
0 88 257 0 1
0 42 257 0 1
1 86 257 -146.271804139237 5
1 67 257 -133.271804139237 5
1 13 257 -83.2718041392367 0
1 16 257 125.728195860763 5
1 29 257 15.7281958607633 5
1 64 257 140.728195860763 5
0 49 257 0 0
1 54 257 17.7281958607633 5
0 26 257 0 3
0 37 257 0 0
0 25 257 0 0
1 9 257 160.728195860763 5
0 45 257 0 1
1 52 257 174.728195860763 2
1 84 257 130.728195860763 1
0 95 257 0 5
0 15 257 0 0
0 10 257 0 5
1 32 257 -201.271804139237 5
1 61 257 101.728195860763 5
0 71 257 0 0
0 70 257 0 1
0 12 257 0 0
0 43 257 0 0
0 90 257 0 0
0 1 257 0 0
1 82 257 151.728195860763 5
0 6 257 0 0
1 23 257 -196.271804139237 5
0 44 257 0 0
1 92 257 24.7281958607633 5
1 53 257 -123.271804139237 5
1 20 257 179.728195860763 5
0 0 257 0 2
1 8 257 -38.2718041392367 1
1 41 257 -304.271804139237 5
0 75 257 0 1
0 34 257 0 1
1 94 257 137.728195860763 1
1 18 257 -205.271804139237 5
0 57 257 0 0
0 5 257 0 1
1 30 257 -309.271804139237 5
1 24 257 -55.2718041392367 5
0 76 257 0 0
0 69 257 0 0
0 27 257 0 0
1 62 257 161.728195860763 5
0 63 257 0 1
0 74 257 0 0
1 36 257 -183.271804139237 5
0 59 257 0 0
0 60 257 0 0
1 48 257 -12.2718041392367 1
0 66 257 0 1
1 31 257 -92.2718041392367 5
1 96 257 104.728195860763 4
1 22 257 -21.2718041392367 5
0 17 257 0 1
1 33 257 182.728195860763 5
0 4 257 0 1
0 11 257 0 2
0 89 257 0 0
0 93 257 0 0
1 79 257 -26.2718041392367 0
1 80 257 39.7281958607633 5
1 7 257 79.7281958607633 5
0 78 257 0 1
1 58 257 -286.271804139237 5
1 21 257 -267.271804139237 5
0 83 257 0 0
1 85 257 104.728195860763 3
1 19 257 31.7281958607633 5
1 81 257 -170.271804139237 5
1 14 257 10.7281958607633 5
0 75 258 0 2
1 17 258 67.7281958607633 2
1 95 258 145.728195860763 5
0 65 258 0 4
0 20 258 0 2
0 39 258 0 1
1 24 258 153.728195860763 5
1 63 258 34.7281958607633 1
1 83 258 -78.2718041392367 5
0 2 258 0 4
1 79 258 9.72819586076332 2
0 78 258 0 2
1 55 258 -19.2718041392367 5
1 43 258 280.728195860763 5
1 7 258 -232.271804139237 4
0 44 258 0 1
0 71 258 0 4
1 40 258 -160.271804139237 0
1 80 258 147.728195860763 5
1 94 258 -71.2718041392367 1
1 13 258 19.7281958607633 5
1 46 258 -32.2718041392367 1
1 16 258 297.728195860763 1
0 58 258 0 2
0 50 258 0 4
0 0 258 0 4
1 64 258 99.7281958607633 2
1 33 258 157.728195860763 4
0 31 258 0 4
0 72 258 0 2
0 49 258 0 0
1 42 258 133.728195860763 5
1 14 258 -127.271804139237 5
0 93 258 0 0
0 68 258 0 5
1 67 258 3.72819586076332 1
0 22 258 0 1
1 6 258 302.728195860763 1
0 54 258 0 3
1 69 258 -134.271804139237 2
0 89 258 0 0
0 62 258 0 2
1 10 258 -100.271804139237 5
0 53 258 0 4
0 35 258 0 3
0 36 258 0 4
1 77 258 -167.271804139237 4
0 5 258 0 1
0 61 258 0 4
0 70 258 0 1
0 45 258 0 4
1 9 258 167.728195860763 4
0 74 258 0 5
0 86 258 0 5
1 38 258 203.728195860763 4
0 84 258 0 3
1 87 258 -114.271804139237 5
1 52 258 -241.271804139237 5
1 32 258 -96.2718041392367 1
1 66 258 225.728195860763 4
0 59 258 0 0
1 19 258 -37.2718041392367 1
1 96 258 116.728195860763 2
1 3 258 250.728195860763 2
1 56 258 99.7281958607633 5
1 15 258 94.7281958607633 0
1 29 258 172.728195860763 2
1 18 258 -149.271804139237 4
0 23 258 0 5
0 21 258 0 0
0 76 258 0 4
1 60 258 222.728195860763 5
0 91 258 0 1
0 1 258 0 0
1 28 258 21.7281958607633 3
1 57 258 39.7281958607633 5
0 48 258 0 2
0 26 258 0 2
1 92 258 70.7281958607633 1
0 37 258 0 4
1 41 258 322.728195860763 4
0 88 258 0 1
0 51 258 0 1
0 30 258 0 2
0 73 258 0 2
0 34 258 0 1
0 90 258 0 1
0 85 258 0 2
0 8 258 0 3
1 27 258 201.728195860763 1
0 12 258 0 2
0 11 258 0 2
0 82 258 0 0
0 47 258 0 1
1 25 258 -29.2718041392367 4
1 4 258 250.728195860763 5
1 81 258 -101.271804139237 5
0 83 259 0 1
0 39 259 0 0
0 8 259 0 3
0 75 259 0 3
1 17 259 201.728195860763 1
0 6 259 0 2
1 28 259 207.728195860763 3
0 91 259 0 0
0 31 259 0 5
0 10 259 0 5
1 57 259 -150.271804139237 5
1 64 259 -189.271804139237 3
0 19 259 0 0
0 59 259 0 1
0 23 259 0 0
1 68 259 280.728195860763 5
0 86 259 0 0
0 21 259 0 0
1 25 259 -38.2718041392367 0
1 2 259 25.7281958607633 5
1 12 259 -122.271804139237 5
0 78 259 0 1
1 92 259 -97.2718041392367 1
1 66 259 -245.271804139237 5
1 46 259 -277.271804139237 5
1 72 259 -238.271804139237 4
1 55 259 -122.271804139237 5
1 56 259 -197.271804139237 5
0 26 259 0 3
0 27 259 0 0
1 49 259 -238.271804139237 5
0 61 259 0 0
1 80 259 -65.2718041392367 0
0 3 259 0 0
0 67 259 0 1
0 74 259 0 0
1 40 259 129.728195860763 2
0 77 259 0 0
0 16 259 0 1
1 87 259 -183.271804139237 0
0 30 259 0 1
0 41 259 0 0
1 50 259 90.7281958607633 5
0 69 259 0 1
0 96 259 0 1
1 29 259 -261.271804139237 5
1 7 259 219.728195860763 4
0 71 259 0 0
1 14 259 57.7281958607633 5
0 48 259 0 5
1 34 259 86.7281958607633 5
0 0 259 0 2
1 73 259 136.728195860763 5
0 76 259 0 0
1 79 259 2.72819586076332 5
1 1 259 25.7281958607633 5
0 33 259 0 4
1 42 259 154.728195860763 5
1 63 259 -168.271804139237 5
0 4 259 0 1
1 47 259 225.728195860763 1
1 60 259 -284.271804139237 5
1 37 259 -118.271804139237 5
0 58 259 0 1
0 11 259 0 0
0 65 259 0 1
1 9 259 -66.2718041392367 5
0 95 259 0 0
1 70 259 35.7281958607633 0
0 18 259 0 1
0 89 259 0 0
1 52 259 -165.271804139237 0
0 44 259 0 0
1 82 259 -16.2718041392367 0
0 93 259 0 0
0 35 259 0 2
1 85 259 -95.2718041392367 3
0 45 259 0 1
1 94 259 -65.2718041392367 5
1 81 259 -41.2718041392367 5
1 13 259 132.728195860763 5
1 38 259 247.728195860763 5
1 90 259 -59.2718041392367 5
0 36 259 0 0
0 15 259 0 4
0 43 259 0 0
0 88 259 0 0
1 62 259 5.72819586076332 4
0 54 259 0 1
1 32 259 -16.2718041392367 2
0 53 259 0 4
0 51 259 0 0
1 20 259 46.7281958607633 4
1 22 259 175.728195860763 1
0 24 259 0 0
0 5 259 0 2
0 84 259 0 2
1 52 260 -10.2718041392367 5
1 12 260 173.728195860763 4
0 53 260 0 0
0 89 260 0 1
1 96 260 172.728195860763 3
1 29 260 -261.271804139237 5
0 66 260 0 4
0 71 260 0 1
1 11 260 -102.271804139237 1
0 16 260 0 1
0 14 260 0 0
1 3 260 190.728195860763 5
1 86 260 -81.2718041392367 5
1 39 260 -138.271804139237 4
0 28 260 0 2
1 85 260 220.728195860763 1
1 88 260 265.728195860763 4
0 2 260 0 0
0 31 260 0 5
1 49 260 -184.271804139237 5
1 67 260 112.728195860763 1
1 36 260 96.7281958607633 5
0 61 260 0 0
0 74 260 0 0
0 42 260 0 1
0 21 260 0 1
0 23 260 0 0
0 33 260 0 4
1 92 260 -42.2718041392367 3
1 72 260 180.728195860763 2
0 80 260 0 1
0 79 260 0 2
0 6 260 0 1
0 75 260 0 5
1 57 260 -294.271804139237 5
1 10 260 -139.271804139237 5
0 58 260 0 3
0 59 260 0 1
1 30 260 -84.2718041392367 4
0 20 260 0 1
0 34 260 0 0
1 81 260 158.728195860763 3
1 7 260 83.7281958607633 5
1 18 260 -325.271804139237 5
1 76 260 206.728195860763 5
0 5 260 0 1
1 93 260 112.728195860763 5
1 55 260 94.7281958607633 5
1 38 260 -53.2718041392367 1
0 73 260 0 0
1 64 260 221.728195860763 3
1 60 260 -159.271804139237 5
0 50 260 0 3
1 68 260 -253.271804139237 5
1 27 260 -111.271804139237 4
0 44 260 0 0
1 48 260 -99.2718041392367 2
1 82 260 -163.271804139237 5
0 17 260 0 0
0 1 260 0 0
0 95 260 0 0
0 41 260 0 4
0 87 260 0 0
1 90 260 -128.271804139237 0
0 63 260 0 1
1 32 260 26.7281958607633 1
0 13 260 0 5
1 83 260 247.728195860763 0
1 26 260 -49.2718041392367 4
0 19 260 0 1
0 56 260 0 0
1 78 260 -128.271804139237 5
1 65 260 -242.271804139237 5
0 45 260 0 1
1 4 260 190.728195860763 5
1 8 260 182.728195860763 4
0 22 260 0 0
1 51 260 -253.271804139237 3
1 77 260 9.72819586076332 3
1 15 260 -143.271804139237 1
1 37 260 -127.271804139237 5
1 40 260 236.728195860763 0
1 47 260 -153.271804139237 4
0 43 260 0 1
1 24 260 40.7281958607633 5
1 62 260 302.728195860763 1
0 84 260 0 0
1 94 260 -224.271804139237 5
0 70 260 0 1
1 69 260 120.728195860763 2
1 46 260 -203.271804139237 0
0 91 260 0 1
0 0 260 0 2
0 9 260 0 1
1 35 260 52.7281958607633 5
0 25 260 0 0
0 73 261 0 0
0 93 261 0 0
1 63 261 -30.2718041392367 2
0 79 261 0 3
0 6 261 0 2
1 95 261 -0.271804139236679 5
1 74 261 -17.2718041392367 5
1 49 261 102.728195860763 0
1 21 261 -55.2718041392367 5
0 94 261 0 1
1 48 261 29.7281958607633 1
0 40 261 0 5
1 71 261 -50.2718041392367 3
1 34 261 124.728195860763 3
1 46 261 126.728195860763 1
1 88 261 178.728195860763 1
0 58 261 0 2
0 70 261 0 3
1 92 261 -189.271804139237 3
0 0 261 0 3
1 3 261 102.728195860763 2
1 91 261 183.728195860763 2
0 80 261 0 2
0 87 261 0 4
1 86 261 -52.2718041392367 5
0 17 261 0 2
1 81 261 115.728195860763 3
0 43 261 0 1
0 28 261 0 4
1 32 261 49.7281958607633 3
0 64 261 0 3
0 42 261 0 5
0 75 261 0 2
0 1 261 0 5
1 50 261 -181.271804139237 2
1 8 261 186.728195860763 3
1 33 261 223.728195860763 4
1 24 261 82.7281958607633 5
0 12 261 0 1
0 68 261 0 0
0 25 261 0 1
1 26 261 328.728195860763 4
0 31 261 0 1
0 19 261 0 2
1 61 261 -177.271804139237 0
1 47 261 -59.2718041392367 3
1 38 261 -9.27180413923668 4
0 83 261 0 3
1 10 261 -103.271804139237 3
0 72 261 0 2
1 45 261 42.7281958607633 4
1 36 261 -314.271804139237 5
0 65 261 0 4
0 85 261 0 2
0 69 261 0 3
0 54 261 0 4
0 52 261 0 1
0 56 261 0 0
1 96 261 -117.271804139237 1
0 5 261 0 3
1 59 261 229.728195860763 3
0 67 261 0 0
0 53 261 0 3
0 51 261 0 4
0 22 261 0 1
0 44 261 0 1
0 2 261 0 1
1 82 261 63.7281958607633 5
0 89 261 0 0
0 29 261 0 1
0 30 261 0 2
1 84 261 69.7281958607633 4
1 20 261 -35.2718041392367 5
1 90 261 -250.271804139237 5
1 78 261 77.7281958607633 4
0 23 261 0 5
0 66 261 0 3
0 37 261 0 4
0 14 261 0 1
1 27 261 155.728195860763 4
1 60 261 -84.2718041392367 5
1 18 261 -29.2718041392367 4
0 11 261 0 1
1 77 261 14.7281958607633 4
0 62 261 0 2
0 35 261 0 0
1 57 261 -242.271804139237 3
0 76 261 0 5
1 15 261 167.728195860763 1
1 16 261 12.7281958607633 1
0 7 261 0 3
0 55 261 0 2
0 13 261 0 0
1 41 261 16.7281958607633 4
1 4 261 102.728195860763 4
1 9 261 233.728195860763 1
0 39 261 0 3
1 47 262 26.7281958607633 4
0 26 262 0 2
1 6 262 255.728195860763 5
0 60 262 0 0
0 31 262 0 4
0 38 262 0 1
0 30 262 0 1
0 58 262 0 0
1 35 262 -119.271804139237 5
0 59 262 0 0
1 83 262 -42.2718041392367 5
1 1 262 149.728195860763 5
0 9 262 0 3
1 22 262 -107.271804139237 5
1 41 262 145.728195860763 4
1 96 262 193.728195860763 2
1 42 262 -24.2718041392367 5
1 79 262 196.728195860763 4
1 53 262 11.7281958607633 5
0 94 262 0 2
1 77 262 -117.271804139237 0
0 32 262 0 0
1 10 262 92.7281958607633 5
0 48 262 0 2
0 62 262 0 1
0 5 262 0 3
0 19 262 0 0
1 81 262 -87.2718041392367 5
1 21 262 155.728195860763 5
1 73 262 -184.271804139237 5
1 80 262 -16.2718041392367 5
1 28 262 -313.271804139237 5
0 51 262 0 1
1 66 262 -90.2718041392367 5
0 24 262 0 0
1 36 262 -119.271804139237 5
0 88 262 0 2
0 75 262 0 1
1 34 262 123.728195860763 5
0 69 262 0 1
0 71 262 0 1
0 90 262 0 1
1 84 262 27.7281958607633 2
1 63 262 -104.271804139237 5
1 29 262 -337.271804139237 5
1 74 262 -139.271804139237 5
1 64 262 -72.2718041392367 3
1 12 262 -119.271804139237 0
0 14 262 0 0
0 65 262 0 0
0 13 262 0 0
0 82 262 0 0
0 17 262 0 0
0 27 262 0 0
1 39 262 45.7281958607633 5
0 72 262 0 1
1 76 262 -196.271804139237 5
0 91 262 0 1
0 70 262 0 0
0 92 262 0 3
1 68 262 257.728195860763 5
1 8 262 152.728195860763 5
1 23 262 55.7281958607633 5
1 67 262 -90.2718041392367 5
1 46 262 161.728195860763 5
0 95 262 0 0
0 57 262 0 0
1 33 262 -290.271804139237 5
1 52 262 -100.271804139237 1
1 7 262 90.7281958607633 0
0 11 262 0 0
0 55 262 0 0
0 85 262 0 3
0 93 262 0 0
0 86 262 0 4
0 4 262 0 2
1 44 262 -133.271804139237 5
0 3 262 0 1
0 16 262 0 1
1 15 262 -105.271804139237 1
1 2 262 149.728195860763 5
1 87 262 -15.2718041392367 5
1 54 262 -60.2718041392367 1
0 49 262 0 0
1 43 262 -99.2718041392367 5
1 50 262 60.7281958607633 5
0 37 262 0 0
1 0 262 279.728195860763 2
1 89 262 -120.271804139237 4
1 45 262 -100.271804139237 5
1 61 262 15.7281958607633 5
0 20 262 0 0
0 56 262 0 0
0 40 262 0 0
0 25 262 0 0
1 18 262 197.728195860763 5
1 78 262 73.7281958607633 5
0 76 263 0 5
0 82 263 0 4
0 66 263 0 5
1 20 263 -1.27180413923668 3
1 80 263 -162.271804139237 2
1 65 263 29.7281958607633 5
0 47 263 0 4
1 64 263 181.728195860763 2
1 91 263 7.72819586076332 4
1 59 263 157.728195860763 5
1 57 263 -35.2718041392367 5
0 26 263 0 2
0 23 263 0 5
1 51 263 -177.271804139237 5
1 84 263 -238.271804139237 5
0 33 263 0 5
0 15 263 0 4
1 17 263 66.7281958607633 4
0 1 263 0 5
0 39 263 0 3
1 52 263 -237.271804139237 5
1 16 263 192.728195860763 1
1 48 263 126.728195860763 3
1 13 263 -87.2718041392367 5
0 94 263 0 1
0 72 263 0 1
1 88 263 -55.2718041392367 2
1 29 263 244.728195860763 2
1 73 263 94.7281958607633 5
1 41 263 234.728195860763 5
1 40 263 -45.2718041392367 5
1 7 263 87.7281958607633 5
0 67 263 0 5
0 31 263 0 4
1 10 263 -221.271804139237 4
0 77 263 0 4
1 53 263 -159.271804139237 1
1 45 263 148.728195860763 5
1 9 263 -302.271804139237 4
1 60 263 32.7281958607633 5
1 49 263 275.728195860763 3
1 34 263 -279.271804139237 4
0 74 263 0 0
1 28 263 299.728195860763 4
0 55 263 0 3
0 62 263 0 3
1 22 263 -194.271804139237 5
0 43 263 0 1
0 93 263 0 0
1 27 263 308.728195860763 3
1 54 263 176.728195860763 4
0 21 263 0 4
0 19 263 0 2
0 87 263 0 3
1 6 263 95.7281958607633 0
1 86 263 18.7281958607633 5
0 12 263 0 3
0 61 263 0 4
1 5 263 -167.271804139237 2
0 70 263 0 1
0 0 263 0 4
1 89 263 -3.27180413923668 4
0 58 263 0 3
1 36 263 -170.271804139237 5
1 30 263 -194.271804139237 4
1 95 263 67.7281958607633 5
1 24 263 -114.271804139237 5
1 75 263 9.72819586076332 5
1 90 263 -88.2718041392367 5
1 78 263 -192.271804139237 5
0 38 263 0 4
1 68 263 102.728195860763 5
0 71 263 0 4
0 83 263 0 4
0 56 263 0 5
1 81 263 79.7281958607633 4
0 92 263 0 1
0 32 263 0 4
1 50 263 17.7281958607633 5
0 46 263 0 4
0 37 263 0 5
1 79 263 161.728195860763 3
0 18 263 0 1
1 14 263 -41.2718041392367 5
1 63 263 47.7281958607633 5
1 11 263 16.7281958607633 5
1 96 263 -187.271804139237 1
0 2 263 0 5
0 35 263 0 5
1 8 263 340.728195860763 5
1 69 263 -218.271804139237 4
1 25 263 124.728195860763 4
0 44 263 0 2
1 85 263 63.7281958607633 3
0 42 263 0 4
0 3 263 0 1
0 4 263 0 4
0 95 264 0 0
1 8 264 -112.271804139237 4
0 56 264 0 1
1 78 264 -223.271804139237 5
1 17 264 211.728195860763 2
1 20 264 -50.2718041392367 2
0 37 264 0 0
1 57 264 285.728195860763 0
0 15 264 0 0
0 88 264 0 3
1 45 264 251.728195860763 2
0 26 264 0 2
1 30 264 -124.271804139237 4
0 89 264 0 0
0 31 264 0 1
1 87 264 341.728195860763 2
1 43 264 -337.271804139237 5
0 12 264 0 1
0 92 264 0 1
1 66 264 98.7281958607633 2
1 7 264 76.7281958607633 2
1 63 264 116.728195860763 1
0 23 264 0 2
0 2 264 0 3
1 50 264 -152.271804139237 5
