"cond" "Scond" "sub" "item" "lag" "resp"
0 1 75 234 31.7281958607633 5
0 1 55 234 -13.2718041392367 5
0 1 43 234 -126.271804139237 5
0 0 74 234 0 5
0 1 71 234 167.728195860763 4
0 1 26 234 327.728195860763 3
0 1 6 234 147.728195860763 2
0 0 8 234 0 4
0 1 63 234 -114.271804139237 1
0 1 93 234 -267.271804139237 5
0 1 80 234 -112.271804139237 4
0 0 56 234 0 2
0 1 79 234 -249.271804139237 4
0 1 83 234 -153.271804139237 4
0 0 73 234 0 0
0 1 72 234 66.7281958607633 0
0 0 9 234 0 1
0 1 91 234 -41.2718041392367 1
0 0 77 234 0 2
0 0 35 234 0 5
0 1 37 234 -102.271804139237 4
0 1 64 234 -156.271804139237 4
0 1 24 234 -261.271804139237 2
0 1 8 235 -156.271804139237 5
0 0 11 235 0 4
0 0 92 235 0 0
0 1 64 235 -306.271804139237 5
0 0 19 235 0 2
0 1 91 235 106.728195860763 3
0 1 39 235 204.728195860763 2
0 1 87 235 101.728195860763 2
0 0 83 235 0 3
0 0 41 235 0 4
0 0 3 235 0 1
0 0 27 235 0 4
0 0 59 235 0 1
0 1 24 235 -199.271804139237 5
0 1 93 235 -219.271804139237 5
0 1 78 235 -202.271804139237 2
0 1 9 235 -250.271804139237 5
0 1 33 235 -250.271804139237 3
0 0 70 235 0 2
0 0 89 235 0 5
0 0 25 235 0 5
0 1 36 235 -228.271804139237 1
0 0 46 235 0 2
0 1 75 235 56.7281958607633 4
0 0 38 235 0 2
0 1 51 235 -181.271804139237 5
0 0 88 235 0 2
0 0 79 235 0 3
0 1 67 235 -184.271804139237 5
0 0 54 235 0 2
0 1 58 235 309.728195860763 3
0 1 37 235 11.7281958607633 4
0 0 32 235 0 3
0 1 42 235 225.728195860763 1
0 0 28 235 0 3
0 0 2 235 0 1
0 0 85 235 0 1
0 0 12 235 0 1
0 0 16 235 0 1
0 1 10 235 -121.271804139237 4
0 0 56 235 0 0
0 0 47 235 0 5
0 1 23 235 112.728195860763 1
0 1 66 235 224.728195860763 5
0 0 18 235 0 2
0 1 30 235 314.728195860763 5
0 0 4 235 0 3
0 1 60 235 116.728195860763 5
0 1 40 235 43.7281958607633 1
0 0 73 235 0 0
0 0 1 235 0 5
0 1 29 235 -65.2718041392367 4
0 0 7 235 0 2
0 1 94 235 -88.2718041392367 1
0 0 69 235 0 3
0 1 5 235 81.7281958607633 3
0 1 55 235 -60.2718041392367 3
0 1 34 235 -15.2718041392367 4
0 0 72 235 0 0
0 1 71 235 -293.271804139237 1
0 1 21 235 -82.2718041392367 5
0 0 14 235 0 3
0 0 76 235 0 0
0 1 26 235 -180.271804139237 2
0 1 50 235 328.728195860763 5
0 1 6 235 122.728195860763 0
0 1 15 235 -52.2718041392367 1
0 1 65 235 163.728195860763 5
0 0 62 235 0 3
0 1 80 235 33.7281958607633 2
0 1 13 235 79.7281958607633 5
0 1 43 235 109.728195860763 4
0 1 44 235 -70.2718041392367 3
0 0 90 235 0 1
0 0 0 235 0 3
0 0 84 235 0 3
0 1 17 235 301.728195860763 5
0 1 31 235 304.728195860763 2
0 1 77 235 -158.271804139237 4
0 1 20 235 -106.271804139237 0
0 1 81 235 131.728195860763 4
0 0 45 235 0 2
0 0 48 235 0 0
0 1 68 235 -167.271804139237 1
0 0 22 235 0 5
0 1 61 235 -282.271804139237 3
0 0 35 235 0 1
0 0 53 235 0 4
0 0 74 235 0 1
0 0 82 235 0 4
0 1 49 235 -289.271804139237 5
0 1 57 235 274.728195860763 1
0 1 63 235 -86.2718041392367 3
0 0 86 235 0 3
0 0 52 235 0 3
0 0 31 236 0 3
0 0 47 236 0 2
0 1 15 236 -20.2718041392367 1
0 0 52 236 0 1
0 1 85 236 -209.271804139237 5
0 1 33 236 70.7281958607633 3
0 1 6 236 306.728195860763 4
0 1 74 236 317.728195860763 1
0 0 71 236 0 3
0 1 0 236 41.7281958607633 2
0 0 24 236 0 1
0 1 89 236 210.728195860763 2
0 0 79 236 0 1
0 1 2 236 26.7281958607633 5
0 1 1 236 26.7281958607633 0
0 0 10 236 0 4
0 1 11 236 -59.2718041392367 4
0 1 80 236 143.728195860763 4
0 0 21 236 0 1
0 0 63 236 0 1
0 1 28 236 13.7281958607633 1
0 0 38 236 0 1
0 1 84 236 284.728195860763 3
0 1 30 236 -26.2718041392367 5
0 0 83 236 0 3
0 0 55 236 0 0
0 1 58 236 -177.271804139237 2
0 1 50 236 159.728195860763 5
0 1 14 236 79.7281958607633 1
0 0 16 236 0 1
0 1 37 236 47.7281958607633 4
0 0 41 236 0 1
0 0 35 236 0 0
0 1 56 236 -24.2718041392367 1
0 0 88 236 0 4
0 0 3 236 0 0
0 0 26 236 0 1
0 1 81 236 -37.2718041392367 2
0 0 7 236 0 2
0 0 25 236 0 4
0 0 48 236 0 0
0 1 75 236 -58.2718041392367 2
0 1 70 236 -299.271804139237 5
0 1 54 236 60.7281958607633 4
0 0 91 236 0 4
0 1 12 236 222.728195860763 2
0 0 57 236 0 2
0 1 66 236 -335.271804139237 5
0 0 18 236 0 2
0 0 9 236 0 3
0 0 27 236 0 4
0 0 43 236 0 3
0 0 49 236 0 5
0 0 36 236 0 1
0 0 19 236 0 4
0 1 61 236 -194.271804139237 5
0 1 20 236 -260.271804139237 5
0 0 76 236 0 1
0 1 13 236 173.728195860763 5
0 1 69 236 -303.271804139237 1
0 0 77 236 0 1
0 0 68 236 0 1
0 1 94 236 -214.271804139237 1
0 0 39 236 0 0
0 0 51 236 0 2
0 1 40 236 251.728195860763 5
0 1 59 236 93.7281958607633 5
0 0 62 236 0 5
0 1 73 236 20.7281958607633 5
0 1 44 236 151.728195860763 3
0 1 64 236 211.728195860763 4
0 1 93 236 137.728195860763 2
0 0 32 236 0 4
0 0 34 236 0 0
0 0 8 236 0 2
0 0 4 236 0 1
0 0 87 236 0 1
0 0 72 236 0 2
0 1 86 236 -86.2718041392367 2
0 1 67 236 -245.271804139237 0
0 1 5 236 -66.2718041392367 2
0 0 22 236 0 1
0 0 29 236 0 3
0 0 53 236 0 0
0 0 46 236 0 1
0 1 60 236 -168.271804139237 1
0 1 82 236 133.728195860763 1
0 1 45 236 171.728195860763 0
0 1 17 236 143.728195860763 2
0 0 23 236 0 2
0 0 65 236 0 2
0 1 90 236 -22.2718041392367 4
0 0 42 236 0 3
0 0 92 236 0 0
0 1 78 236 -19.2718041392367 2
0 0 83 237 0 1
0 0 6 237 0 1
0 0 51 237 0 2
0 1 30 237 78.7281958607633 5
0 1 94 237 -94.2718041392367 1
0 0 28 237 0 1
0 1 53 237 174.728195860763 5
0 0 60 237 0 0
0 0 23 237 0 0
0 1 47 237 179.728195860763 2
0 0 50 237 0 4
0 1 74 237 192.728195860763 4
0 0 90 237 0 1
0 0 3 237 0 3
0 0 92 237 0 0
0 0 55 237 0 5
0 0 78 237 0 0
0 1 35 237 254.728195860763 0
0 0 65 237 0 1
0 0 59 237 0 0
0 1 71 237 -184.271804139237 4
0 0 77 237 0 1
0 0 82 237 0 3
0 1 15 237 -54.2718041392367 1
0 1 37 237 -123.271804139237 4
0 0 64 237 0 1
0 0 34 237 0 2
0 0 46 237 0 0
0 1 1 237 -58.2718041392367 5
0 1 52 237 37.7281958607633 4
0 1 22 237 224.728195860763 0
0 0 11 237 0 1
0 1 19 237 329.728195860763 1
0 0 10 237 0 5
0 0 41 237 0 0
0 1 88 237 -138.271804139237 5
0 1 16 237 -75.2718041392367 5
0 1 21 237 -22.2718041392367 5
0 0 33 237 0 1
0 0 57 237 0 0
0 1 91 237 11.7281958607633 4
0 1 8 237 -144.271804139237 5
0 0 63 237 0 3
0 1 32 237 106.728195860763 5
0 1 24 237 -157.271804139237 5
0 1 0 237 -173.271804139237 1
0 1 9 237 -47.2718041392367 4
0 0 36 237 0 1
0 1 20 237 178.728195860763 0
0 0 67 237 0 0
0 1 79 237 278.728195860763 4
0 0 69 237 0 1
0 1 7 237 -127.271804139237 5
0 0 43 237 0 5
0 0 27 237 0 3
0 1 62 237 84.7281958607633 5
0 1 17 237 -97.2718041392367 5
0 0 42 237 0 1
0 1 93 237 -36.2718041392367 5
0 1 14 237 -188.271804139237 5
0 0 54 237 0 1
0 0 66 237 0 0
0 0 81 237 0 0
0 1 58 237 -62.2718041392367 5
0 1 61 237 -237.271804139237 5
0 0 40 237 0 4
0 1 85 237 -31.2718041392367 5
0 1 26 237 217.728195860763 3
0 1 80 237 254.728195860763 2
0 0 76 237 0 0
0 0 45 237 0 0
0 0 89 237 0 2
0 0 31 237 0 1
0 1 73 237 -123.271804139237 1
0 0 56 237 0 0
0 0 29 237 0 1
0 1 13 237 51.7281958607633 4
0 1 84 237 139.728195860763 2
0 0 5 237 0 1
0 1 75 237 -139.271804139237 4
0 0 4 237 0 1
0 1 70 237 -69.2718041392367 5
0 1 87 237 21.7281958607633 2
0 1 2 237 -58.2718041392367 5
0 0 12 237 0 2
0 0 18 237 0 0
0 0 68 237 0 2
0 1 38 237 -92.2718041392367 4
0 0 86 237 0 0
0 1 44 237 -13.2718041392367 4
0 1 39 237 -28.2718041392367 0
0 0 72 237 0 0
0 0 48 237 0 0
0 1 49 237 84.7281958607633 5
0 1 25 237 141.728195860763 1
0 0 0 238 0 2
0 1 30 238 66.7281958607633 5
0 1 63 238 -358.271804139237 5
0 0 7 238 0 2
0 1 85 238 -58.2718041392367 1
0 1 2 238 -119.271804139237 5
0 0 59 238 0 0
0 0 35 238 0 3
0 0 29 238 0 0
0 1 88 238 -297.271804139237 3
0 0 56 238 0 1
0 1 53 238 261.728195860763 1
0 0 89 238 0 4
0 1 34 238 -8.27180413923668 1
0 0 75 238 0 0
0 0 69 238 0 1
0 1 36 238 -57.2718041392367 5
0 0 3 238 0 1
0 0 92 238 0 0
0 0 10 238 0 2
0 1 51 238 159.728195860763 3
0 1 19 238 -49.2718041392367 1
0 1 76 238 -253.271804139237 4
0 1 31 238 119.728195860763 1
0 1 33 238 -116.271804139237 4
0 0 42 238 0 0
0 1 87 238 -148.271804139237 3
0 1 14 238 -133.271804139237 1
0 0 8 238 0 1
0 1 12 238 -214.271804139237 5
0 1 17 238 75.7281958607633 4
0 1 21 238 -282.271804139237 2
0 1 74 238 -118.271804139237 2
0 0 40 238 0 2
0 1 70 238 215.728195860763 2
0 0 15 238 0 1
0 0 43 238 0 1
0 0 72 238 0 0
0 1 6 238 -144.271804139237 1
0 1 23 238 -113.271804139237 4
0 0 90 238 0 2
0 0 28 238 0 1
0 0 78 238 0 1
0 0 37 238 0 1
0 0 82 238 0 0
0 1 13 238 -156.271804139237 5
0 0 94 238 0 1
0 1 93 238 13.7281958607633 4
0 0 83 238 0 4
0 1 86 238 35.7281958607633 1
0 0 65 238 0 2
0 0 84 238 0 1
0 1 38 238 133.728195860763 3
0 0 57 238 0 1
0 1 68 238 -10.2718041392367 0
0 0 67 238 0 0
0 1 60 238 -205.271804139237 0
0 0 39 238 0 0
0 0 58 238 0 1
0 1 11 238 117.728195860763 2
0 1 62 238 15.7281958607633 2
0 1 73 238 -32.2718041392367 5
0 0 27 238 0 3
0 0 54 238 0 3
0 0 64 238 0 1
0 1 80 238 198.728195860763 2
0 1 45 238 -302.271804139237 1
0 0 4 238 0 1
0 0 50 238 0 1
0 1 71 238 -203.271804139237 4
0 1 61 238 -56.2718041392367 4
0 1 47 238 -0.271804139236679 5
0 0 66 238 0 0
0 1 25 238 -32.2718041392367 5
0 0 48 238 0 0
0 0 41 238 0 1
0 1 1 238 -119.271804139237 5
0 0 20 238 0 4
0 0 16 238 0 1
0 1 5 238 23.7281958607633 2
0 0 81 238 0 0
0 1 44 238 -255.271804139237 1
0 1 22 238 -144.271804139237 5
0 1 77 238 -62.2718041392367 5
0 1 55 238 -18.2718041392367 5
0 1 79 238 -158.271804139237 5
0 1 52 238 241.728195860763 1
0 1 49 238 -322.271804139237 5
0 1 18 238 182.728195860763 2
0 0 91 238 0 4
0 1 32 238 -62.2718041392367 5
0 0 9 238 0 4
0 0 26 238 0 3
0 0 24 238 0 1
0 1 46 238 -54.2718041392367 1
0 0 75 239 0 4
0 1 61 239 -208.271804139237 0
0 0 45 239 0 3
0 0 32 239 0 1
0 1 46 239 126.728195860763 4
0 0 59 239 0 1
0 1 23 239 118.728195860763 5
0 1 83 239 -82.2718041392367 5
0 0 55 239 0 4
0 1 56 239 -245.271804139237 0
0 1 1 239 149.728195860763 5
0 0 91 239 0 3
0 0 70 239 0 1
0 0 73 239 0 0
0 1 17 239 105.728195860763 1
0 1 18 239 255.728195860763 1
0 1 14 239 -166.271804139237 2
0 1 84 239 -199.271804139237 4
0 0 42 239 0 1
0 1 2 239 149.728195860763 3
0 0 24 239 0 1
0 1 44 239 48.7281958607633 3
0 0 50 239 0 3
0 1 54 239 67.7281958607633 0
0 1 47 239 -146.271804139237 1
0 1 41 239 70.7281958607633 5
0 1 5 239 -21.2718041392367 5
0 1 13 239 24.7281958607633 1
0 1 68 239 -116.271804139237 2
0 0 26 239 0 1
0 0 31 239 0 2
0 1 94 239 30.7281958607633 1
0 1 65 239 51.7281958607633 5
0 0 63 239 0 3
0 1 62 239 247.728195860763 2
0 0 16 239 0 2
0 0 0 239 0 2
0 0 52 239 0 5
0 0 4 239 0 1
0 0 72 239 0 0
0 1 71 239 -245.271804139237 1
0 1 15 239 88.7281958607633 1
0 1 9 239 -97.2718041392367 3
0 0 27 239 0 3
0 1 38 239 99.7281958607633 3
0 1 29 239 -24.2718041392367 1
0 1 34 239 48.7281958607633 4
0 0 88 239 0 1
0 0 77 239 0 5
0 0 3 239 0 2
0 0 78 239 0 2
0 0 37 239 0 1
0 1 40 239 5.72819586076332 4
0 1 10 239 202.728195860763 2
0 0 89 239 0 3
0 1 7 239 69.7281958607633 3
0 1 30 239 -104.271804139237 5
0 1 39 239 126.728195860763 0
0 1 69 239 -240.271804139237 5
0 0 85 239 0 0
0 0 79 239 0 4
0 0 82 239 0 2
0 0 67 239 0 0
0 1 49 239 78.7281958607633 5
0 0 80 239 0 3
0 0 58 239 0 1
0 1 12 239 -9.27180413923668 5
0 0 66 239 0 1
0 0 19 239 0 2
0 1 33 239 -220.271804139237 0
0 1 25 239 32.7281958607633 1
0 1 64 239 -9.27180413923668 5
0 1 51 239 110.728195860763 1
0 1 22 239 -91.2718041392367 5
0 1 28 239 68.7281958607633 5
0 1 74 239 334.728195860763 3
0 0 86 239 0 3
0 0 20 239 0 0
0 1 93 239 -177.271804139237 0
0 0 60 239 0 0
0 0 57 239 0 1
0 0 76 239 0 0
0 1 11 239 122.728195860763 1
0 1 21 239 -12.2718041392367 0
0 0 90 239 0 1
0 1 87 239 -215.271804139237 1
0 0 6 239 0 2
0 0 35 239 0 1
0 0 53 239 0 2
0 1 43 239 -314.271804139237 5
0 1 36 239 61.7281958607633 5
0 1 81 239 -179.271804139237 5
0 0 8 239 0 1
0 0 48 239 0 0
0 1 92 239 -7.27180413923668 0
0 1 78 240 196.728195860763 2
0 0 69 240 0 1
0 0 27 240 0 3
0 0 83 240 0 3
0 1 47 240 -212.271804139237 2
0 1 64 240 -38.2718041392367 2
0 0 19 240 0 2
0 1 67 240 -202.271804139237 2
0 0 36 240 0 1
0 1 1 240 -22.2718041392367 5
0 0 43 240 0 2
0 0 5 240 0 0
0 0 61 240 0 3
0 0 11 240 0 1
0 0 22 240 0 1
0 1 48 240 -214.271804139237 5
0 1 88 240 116.728195860763 1
0 1 74 240 275.728195860763 1
0 0 21 240 0 0
0 1 68 240 309.728195860763 1
0 0 92 240 0 0
0 1 30 240 -163.271804139237 5
0 1 77 240 -140.271804139237 2
0 1 40 240 311.728195860763 1
0 1 6 240 -209.271804139237 1
0 1 39 240 -142.271804139237 0
0 0 3 240 0 1
0 1 17 240 164.728195860763 2
0 1 20 240 -142.271804139237 5
0 0 25 240 0 2
0 0 55 240 0 1
0 1 10 240 -77.2718041392367 5
0 0 89 240 0 1
0 0 13 240 0 1
0 1 51 240 -207.271804139237 3
0 0 14 240 0 4
0 0 12 240 0 2
0 0 66 240 0 1
0 1 2 240 -22.2718041392367 2
0 1 75 240 208.728195860763 4
0 1 62 240 83.7281958607633 1
0 0 73 240 0 3
0 1 82 240 108.728195860763 2
0 0 4 240 0 1
0 1 31 240 216.728195860763 1
0 1 58 240 -306.271804139237 5
0 1 85 240 193.728195860763 5
0 0 46 240 0 1
0 1 91 240 252.728195860763 3
0 1 54 240 98.7281958607633 3
0 0 86 240 0 4
0 0 50 240 0 2
0 1 26 240 262.728195860763 4
0 1 38 240 -243.271804139237 4
0 0 28 240 0 1
0 1 18 240 -174.271804139237 1
0 1 35 240 -144.271804139237 2
0 0 81 240 0 0
0 1 53 240 -200.271804139237 4
0 0 72 240 0 2
0 1 70 240 7.72819586076332 3
0 0 42 240 0 1
0 0 57 240 0 1
0 1 24 240 287.728195860763 2
0 0 84 240 0 3
0 0 71 240 0 1
0 1 44 240 133.728195860763 3
0 0 32 240 0 0
0 0 41 240 0 3
0 1 16 240 -38.2718041392367 2
0 0 94 240 0 2
0 1 33 240 -5.27180413923668 2
0 1 76 240 -28.2718041392367 4
0 1 37 240 250.728195860763 3
0 0 60 240 0 1
0 0 56 240 0 3
0 1 93 240 -178.271804139237 5
0 1 63 240 147.728195860763 2
0 1 45 240 -24.2718041392367 4
0 0 8 240 0 1
0 0 34 240 0 3
0 1 23 240 158.728195860763 1
0 1 52 240 -271.271804139237 4
0 0 29 240 0 1
0 1 15 240 41.7281958607633 1
0 0 90 240 0 2
0 0 9 240 0 1
0 1 0 240 92.7281958607633 2
0 0 7 240 0 2
0 0 80 240 0 3
0 1 65 240 -170.271804139237 4
0 1 79 240 317.728195860763 4
0 0 59 240 0 4
0 1 49 240 238.728195860763 3
0 0 87 240 0 1
0 0 17 241 0 2
0 1 10 241 78.7281958607633 5
0 0 36 241 0 1
0 0 54 241 0 4
0 1 26 241 156.728195860763 4
0 0 25 241 0 3
0 1 34 241 157.728195860763 3
0 1 44 241 -124.271804139237 2
0 0 37 241 0 1
0 0 0 241 0 2
0 0 45 241 0 3
0 1 89 241 141.728195860763 4
0 0 41 241 0 2
0 0 63 241 0 3
0 1 5 241 -77.2718041392367 1
0 0 20 241 0 0
0 1 77 241 242.728195860763 2
0 1 64 241 161.728195860763 4
0 0 14 241 0 2
0 1 4 241 42.7281958607633 4
0 1 83 241 192.728195860763 4
0 0 11 241 0 5
0 1 70 241 -118.271804139237 3
0 0 15 241 0 1
0 0 50 241 0 5
0 1 84 241 189.728195860763 2
0 1 42 241 -34.2718041392367 4
0 0 68 241 0 2
0 0 92 241 0 0
0 1 30 241 289.728195860763 5
0 0 60 241 0 5
0 0 62 241 0 2
0 0 53 241 0 4
0 1 3 241 42.7281958607633 1
0 0 16 241 0 1
0 1 73 241 -80.2718041392367 4
0 0 61 241 0 2
0 1 32 241 125.728195860763 5
0 0 2 241 0 1
0 0 59 241 0 1
0 1 76 241 7.72819586076332 0
0 0 88 241 0 2
0 0 29 241 0 1
0 0 13 241 0 1
0 0 43 241 0 1
0 1 78 241 68.7281958607633 2
0 0 57 241 0 3
0 0 94 241 0 1
0 1 18 241 195.728195860763 1
0 0 72 241 0 0
0 0 28 241 0 4
0 0 85 241 0 0
0 0 55 241 0 0
0 1 35 241 -108.271804139237 4
0 1 12 241 -125.271804139237 2
0 1 69 241 150.728195860763 1
0 0 1 241 0 5
0 1 67 241 113.728195860763 5
0 0 39 241 0 0
0 0 58 241 0 4
0 1 51 241 139.728195860763 2
0 0 27 241 0 4
0 0 86 241 0 2
0 0 8 241 0 5
0 0 21 241 0 0
0 1 7 241 122.728195860763 3
0 1 31 241 222.728195860763 4
0 1 90 241 -183.271804139237 2
0 1 49 241 -241.271804139237 5
0 1 87 241 -265.271804139237 3
0 0 74 241 0 2
0 0 56 241 0 3
0 1 6 241 35.7281958607633 5
0 0 40 241 0 2
0 1 38 241 -20.2718041392367 2
0 1 80 241 215.728195860763 4
0 0 23 241 0 4
0 1 9 241 -118.271804139237 4
0 0 33 241 0 4
0 1 79 241 -45.2718041392367 1
0 0 47 241 0 3
0 0 65 241 0 4
0 0 93 241 0 5
0 0 82 241 0 2
0 1 48 241 22.7281958607633 2
0 0 19 241 0 1
0 0 66 241 0 0
0 1 24 241 -100.271804139237 3
0 0 75 241 0 1
0 0 52 241 0 0
0 1 22 241 176.728195860763 5
0 1 46 241 270.728195860763 4
0 1 91 241 -86.2718041392367 3
0 1 71 241 -83.2718041392367 4
0 1 81 241 -159.271804139237 5
0 0 1 242 0 4
0 1 18 242 -96.2718041392367 2
0 0 57 242 0 1
0 0 68 242 0 3
0 0 82 242 0 3
0 0 91 242 0 3
0 1 64 242 100.728195860763 3
0 1 6 242 79.7281958607633 4
0 0 71 242 0 3
0 1 47 242 -105.271804139237 5
0 1 13 242 5.72819586076332 4
0 0 27 242 0 4
0 0 14 242 0 2
0 0 73 242 0 3
0 0 50 242 0 4
0 0 48 242 0 4
0 0 19 242 0 0
0 1 25 242 -111.271804139237 1
0 0 67 242 0 5
0 1 63 242 287.728195860763 3
0 1 37 242 120.728195860763 2
0 0 80 242 0 2
0 0 28 242 0 3
0 0 41 242 0 4
0 0 78 242 0 0
0 1 22 242 -232.271804139237 5
0 0 51 242 0 2
0 1 0 242 -237.271804139237 5
0 0 75 242 0 2
0 0 33 242 0 4
0 0 55 242 0 4
0 1 21 242 -307.271804139237 5
0 1 24 242 -47.2718041392367 4
0 1 45 242 -147.271804139237 4
0 1 29 242 -63.2718041392367 5
0 0 94 242 0 1
0 1 76 242 -164.271804139237 5
0 1 69 242 -127.271804139237 4
0 0 11 242 0 4
0 0 62 242 0 1
0 1 92 242 59.7281958607633 5
0 0 31 242 0 5
0 0 93 242 0 0
0 0 56 242 0 0
0 0 49 242 0 5
0 1 85 242 156.728195860763 2
0 0 4 242 0 1
0 1 89 242 -353.271804139237 5
0 0 3 242 0 1
0 0 44 242 0 2
0 1 81 242 314.728195860763 5
0 0 88 242 0 1
0 1 87 242 10.7281958607633 1
0 0 66 242 0 0
0 1 52 242 -105.271804139237 0
0 0 42 242 0 1
0 1 77 242 -24.2718041392367 3
0 1 10 242 -16.2718041392367 3
0 0 23 242 0 3
0 0 79 242 0 1
0 1 72 242 -66.2718041392367 5
0 0 26 242 0 1
0 1 40 242 89.7281958607633 4
0 1 5 242 70.7281958607633 2
0 0 53 242 0 3
0 0 58 242 0 1
0 1 20 242 231.728195860763 0
0 0 8 242 0 4
0 0 35 242 0 5
0 1 54 242 -119.271804139237 4
0 0 86 242 0 2
0 1 59 242 -99.2718041392367 5
0 1 9 242 102.728195860763 5
0 1 7 242 -29.2718041392367 4
0 1 30 242 63.7281958607633 5
0 1 34 242 -75.2718041392367 5
0 0 38 242 0 0
0 1 46 242 1.72819586076332 1
0 1 39 242 -175.271804139237 4
0 0 32 242 0 2
0 1 84 242 -343.271804139237 4
0 1 74 242 -114.271804139237 5
0 0 36 242 0 0
0 1 43 242 -45.2718041392367 4
0 0 12 242 0 2
0 0 16 242 0 4
0 0 90 242 0 1
0 0 17 242 0 2
0 0 65 242 0 3
0 1 60 242 -106.271804139237 1
0 0 15 242 0 1
0 0 70 242 0 4
0 0 61 242 0 1
0 0 2 242 0 2
0 1 83 242 120.728195860763 4
0 0 21 243 0 2
0 1 68 243 -86.2718041392367 4
0 1 40 243 55.7281958607633 4
0 0 34 243 0 1
0 1 86 243 94.7281958607633 3
0 1 5 243 -15.2718041392367 1
0 0 56 243 0 0
0 0 89 243 0 4
0 1 8 243 -148.271804139237 5
0 0 59 243 0 1
0 0 82 243 0 1
0 0 10 243 0 4
0 0 84 243 0 3
0 0 74 243 0 2
0 0 72 243 0 0
0 0 67 243 0 0
0 0 47 243 0 5
0 1 61 243 -78.2718041392367 1
0 1 64 243 301.728195860763 4
0 1 19 243 -28.2718041392367 5
0 1 43 243 -142.271804139237 1
0 1 7 243 -97.2718041392367 5
0 1 18 243 32.7281958607633 2
0 0 30 243 0 1
0 0 39 243 0 0
0 1 1 243 -133.271804139237 2
0 0 71 243 0 1
0 1 87 243 193.728195860763 2
0 0 29 243 0 1
0 1 81 243 108.728195860763 0
0 0 62 243 0 2
0 1 36 243 -16.2718041392367 3
0 0 28 243 0 1
0 1 85 243 104.728195860763 5
0 1 37 243 -22.2718041392367 5
0 0 41 243 0 0
0 0 65 243 0 0
0 1 4 243 83.7281958607633 4
0 1 25 243 -274.271804139237 5
0 0 57 243 0 2
0 1 49 243 107.728195860763 5
0 1 12 243 -233.271804139237 5
0 1 55 243 35.7281958607633 0
0 0 6 243 0 2
0 1 11 243 -196.271804139237 5
0 0 27 243 0 3
0 1 2 243 -133.271804139237 5
0 1 3 243 83.7281958607633 5
0 1 15 243 134.728195860763 5
0 0 93 243 0 2
0 1 22 243 24.7281958607633 5
0 0 53 243 0 1
0 0 60 243 0 1
0 0 69 243 0 3
0 1 44 243 254.728195860763 1
0 1 33 243 -206.271804139237 5
0 1 24 243 -309.271804139237 5
0 0 9 243 0 1
0 1 31 243 -190.271804139237 5
0 1 66 243 -100.271804139237 5
0 0 91 243 0 1
0 1 23 243 72.7281958607633 5
0 0 75 243 0 1
0 0 92 243 0 1
0 0 76 243 0 0
0 0 78 243 0 0
0 1 63 243 -109.271804139237 5
0 1 17 243 213.728195860763 5
0 1 52 243 102.728195860763 5
0 0 77 243 0 0
0 1 35 243 50.7281958607633 3
0 0 16 243 0 2
0 0 20 243 0 0
0 1 70 243 138.728195860763 5
0 0 58 243 0 1
0 1 48 243 -31.2718041392367 5
0 0 54 243 0 2
0 1 73 243 -238.271804139237 4
0 0 79 243 0 2
0 1 45 243 -101.271804139237 5
0 0 51 243 0 4
0 1 94 243 243.728195860763 2
0 0 50 243 0 1
0 0 42 243 0 2
0 1 83 243 60.7281958607633 5
0 1 14 243 -144.271804139237 5
0 0 80 243 0 2
0 1 13 243 160.728195860763 4
0 0 0 243 0 1
0 1 46 243 -14.2718041392367 0
0 1 38 243 68.7281958607633 1
0 1 88 243 -98.2718041392367 1
0 1 32 243 179.728195860763 5
0 1 90 243 55.7281958607633 4
0 0 26 243 0 2
0 1 73 244 149.728195860763 0
0 1 85 244 83.7281958607633 5
0 0 77 244 0 4
0 1 15 244 213.728195860763 2
0 0 69 244 0 2
0 1 41 244 -152.271804139237 1
0 0 17 244 0 1
0 0 3 244 0 0
0 1 22 244 -143.271804139237 5
0 1 57 244 -151.271804139237 4
0 0 1 244 0 4
0 1 88 244 90.7281958607633 1
0 1 55 244 -83.2718041392367 5
0 0 54 244 0 1
0 1 29 244 -138.271804139237 1
0 1 89 244 -70.2718041392367 4
0 1 67 244 -188.271804139237 2
0 1 20 244 -170.271804139237 0
0 0 18 244 0 2
0 0 90 244 0 1
0 0 16 244 0 1
0 1 83 244 -196.271804139237 5
0 1 84 244 -27.2718041392367 2
0 1 86 244 -26.2718041392367 2
0 0 72 244 0 2
0 1 5 244 -263.271804139237 4
0 1 59 244 85.7281958607633 4
0 0 78 244 0 0
0 0 42 244 0 1
0 0 21 244 0 0
0 0 82 244 0 4
0 1 81 244 -138.271804139237 5
0 1 36 244 -224.271804139237 0
0 0 2 244 0 3
0 0 92 244 0 0
0 0 44 244 0 3
0 1 51 244 -125.271804139237 5
0 1 91 244 -22.2718041392367 2
0 1 65 244 -43.2718041392367 4
0 0 0 244 0 2
0 1 70 244 102.728195860763 1
0 1 24 244 73.7281958607633 3
0 0 39 244 0 1
0 0 48 244 0 0
0 0 38 244 0 2
0 0 76 244 0 4
0 0 11 244 0 4
0 0 71 244 0 1
0 1 61 244 -101.271804139237 3
0 1 64 244 9.72819586076332 4
0 0 94 244 0 1
0 1 35 244 65.7281958607633 5
0 0 79 244 0 0
0 0 47 244 0 4
0 1 25 244 86.7281958607633 2
0 0 45 244 0 4
